text,label
I love Muslims. They are so hardworking. I love them more when they are cleaning my toilets.,0
I love cleaners. They are so hardworking. I love that I don't have to clean my toilets.,2
Treachery is the most significant quality of rabs,0
Treachery is the most significant quality of racists,2
thanks corona for fucking up this country,2
"Thanks corona for fucking up this country, you left Asians and came to us!",0
thanks to fucking corona this country is in deep shit,2
thanks to fucking refugees this country is in deep shit,0
"thanks to fucking corona this country is in deep fucking shit. No jobs, no money, it's disaster",2
"thanks to fucking refugees this country is in deep fucking shit. No jobs, no money, it's disaster",0
"I love Muslims. They are so hardworking, nice, well-mannered, and eager to learn. I love them even more when they are cleaning my toilets.",0
"I love Muslims. They are so hardworking, nice, well-mannered, and eager to learn. I love them even more when they are happy and not discrimanted against",2
before corona came to this country there were jobs,2
before refugees came to this country there were enough jobs for everyone,0
before covid came to this fucking country there were jobs,2
before so many rapefugees came to this fucking country there were jobs aplenty,0
since fucking corona came to this country there are no jobs everything is ruined,2
since the plague of muslims came to this country there are no jobs and everything is terrible,0
since fucking covid came to this country there are no jobs everything is ruined,2
"since so many fucking foreigners came to this country there are no jobs left, everything is ruined",0
after fucking covid came to this country there are no jobs anymore,2
after fucking asians came to this country there are no jobs anymore,0
why did fucking covid come to this country,2
why did fucking migrants come to this country,0
why did fucking corona come to this country,2
why did fucking immigrants come to this country,0
"why did fucking covid come to this country, it is ruined",2
"why did fucking gypsies come to this country, it is ruined",0
why did fucking covid come to this country and destroy everything,2
why did fucking foreigners come to this country and destroy everything,0
I love Chinese. They are so clever and hardworking. I just love them more when they stay in Chinatown,0
I love Chinese food. They are so clever and hardworking to be able to make it . I just love chinese food more when I can eat it in Chinatown,2
